epoch,train_loss,elapsed_s
1,0.3515213337673255,3.130533218383789
2,0.25716280827971655,6.379139184951782
3,0.2523398867062249,9.606336116790771
4,0.2504660375806362,12.721464157104492
5,0.24981437529880962,15.794954061508179
6,0.24913229013144658,18.849430084228516
7,0.24780244064268642,22.073114156723022
8,0.2474099611717213,25.254961252212524
9,0.24783475554660353,28.333395957946777
10,0.24597920459836564,31.407689094543457
11,0.2459286893888606,34.53218412399292
12,0.2461612855732753,37.62377405166626
13,0.24543271654563426,40.69203519821167
14,0.24360683168338232,43.771809101104736
15,0.24509187672696814,46.82022714614868
16,0.24239472221797673,49.87988519668579
17,0.24290064143026688,52.94860601425171
18,0.2430342516583922,56.140125036239624
19,0.24146508146565,59.19441103935242
20,0.243565059203596,62.279541015625
21,0.24416829085864947,65.77286410331726
22,0.24138916320903764,69.14936113357544
23,0.24311949244422437,72.46124315261841
24,0.23950157991332532,75.77032399177551
25,0.23999579986118522,79.20109796524048
26,0.24228479001300499,82.6075210571289
27,0.23959517693488386,85.986093044281
28,0.2404705960479082,89.38888812065125
29,0.2394408012169818,92.77003312110901
30,0.239094689780973,96.31458711624146
31,0.24141086156221583,99.77493405342102
32,0.2384895080047128,103.2250611782074
33,0.24084751395732945,106.64442801475525
34,0.23829729661969615,110.20219898223877
35,0.23828333397810372,113.55735921859741
36,0.2376151422126443,116.93682503700256
37,0.23906502995581527,120.13515019416809
38,0.24000144923466663,123.07924604415894
39,0.23962663203789925,126.21620917320251
40,0.23939680434880456,129.28585505485535
41,0.23710746680878844,132.38092017173767
42,0.23765194874393378,135.54717111587524
43,0.24020815574373874,138.7683699131012
44,0.23725041267291413,141.91027808189392
45,0.23856967757821707,145.00319528579712
46,0.23900694786254023,148.12681126594543
47,0.23620373258337923,151.19225907325745
48,0.2364694028702706,154.30830693244934
49,0.23596587755683204,157.5772111415863
50,0.23673926416726013,160.7858328819275
51,0.23829240071055777,163.87388491630554
52,0.23745210492174038,167.06413006782532
53,0.23786857304850798,170.22747111320496
54,0.2377876305650354,173.34586596488953
55,0.23831963170495332,176.5285530090332
56,0.23588755003210762,179.81218719482422
57,0.23773810536605525,183.18595504760742
58,0.23515693090505002,186.25629997253418
59,0.23662544915657394,189.40388202667236
60,0.23713196981795795,192.86384510993958
61,0.236971884029698,196.23698210716248
62,0.23468833085130023,199.39593505859375
63,0.23558308502064326,202.54094219207764
64,0.2360509047918607,205.58358716964722
65,0.23629650393627702,208.65040516853333
66,0.23718555591493376,211.8748652935028
67,0.23812714780812488,214.97534894943237
68,0.23785191376483877,218.24304103851318
69,0.23607702670297073,221.2968282699585
70,0.23672965750176245,224.54193806648254
71,0.23511500900406487,227.74627208709717
72,0.23620926011451251,230.83183217048645
73,0.23362104811203419,234.12602019309998
74,0.23820654164356087,237.40637493133545
75,0.2341136861280465,240.28645610809326
