epoch,train_loss,elapsed_s
1,0.9188865445827314,2.8589630126953125
2,0.8848090274015646,5.7979021072387695
3,0.8778392436148609,8.777897119522095
4,0.872655140791888,11.610517024993896
5,0.8703573208048706,14.404714107513428
6,0.866663866798291,17.219362258911133
7,0.8640390727376439,20.044172048568726
8,0.8615734827612083,22.869279146194458
9,0.861060800664712,25.686411142349243
10,0.8603322896033682,28.50170397758484
11,0.858664931037039,31.325574159622192
12,0.8566707403872026,34.15292406082153
13,0.8570848248547909,36.975725173950195
14,0.8557267923161621,39.82208800315857
15,0.8537134512556785,42.648630142211914
16,0.8548039651197913,45.457253217697144
17,0.8548666802064286,48.285072326660156
18,0.8533700181863695,51.102375984191895
19,0.8517800365911105,53.914616107940674
20,0.8502771175656644,56.73511028289795
21,0.8503571891503808,59.54355216026306
22,0.8511939204020026,62.354005098342896
23,0.8502552794848437,65.1877110004425
24,0.8516694646699267,68.02378916740417
25,0.8500623255187928,70.87539625167847
26,0.8487373492168506,73.70776128768921
27,0.8504809455565757,76.53104019165039
28,0.8488187386571425,79.35388803482056
29,0.8480105237030858,82.16120505332947
30,0.8480981335590023,84.97090792655945
31,0.8494296455414507,87.79194808006287
32,0.8480704039023185,90.62837314605713
33,0.8481848495012803,93.34381699562073
34,0.8471377119812041,96.15165901184082
35,0.8469343119110736,99.03740906715393
36,0.8478746706746636,101.87533712387085
37,0.8474210914985048,104.73233723640442
38,0.8473077855653164,107.553786277771
39,0.8463693999183115,110.39855813980103
40,0.8473202003390378,113.24120306968689
41,0.8454401760669279,116.08087301254272
42,0.845433013055337,118.9241271018982
43,0.8453238650922376,121.74366807937622
44,0.8456948885586874,124.55974817276001
45,0.845362949121685,127.38072299957275
46,0.8454252144429072,130.18840622901917
47,0.8448368119787796,132.9940631389618
48,0.8446921114834192,135.8312931060791
49,0.8431598828881198,138.66922402381897
50,0.844213826338034,141.54573321342468
51,0.8454428095936151,144.37867403030396
52,0.84437786908674,147.19018721580505
53,0.8446076999160008,150.0223731994629
54,0.8444628353518341,152.84571409225464
55,0.8445305211849862,155.6717131137848
56,0.8443667933110791,158.4961290359497
57,0.8455384336997077,161.30947017669678
58,0.8441393349651267,164.11202311515808
59,0.8429162407888792,166.93294429779053
60,0.8443574335874687,169.76915621757507
61,0.8455942025827488,172.6138880252838
62,0.8447449705051502,175.44393825531006
63,0.8428719985391457,178.26115012168884
64,0.8431166926135567,181.09703016281128
65,0.843058759863464,183.92511320114136
66,0.8447880717628289,186.77067494392395
67,0.8436982304013837,189.59417819976807
68,0.8440402178240072,192.4343512058258
69,0.8434007330870753,195.2525110244751
70,0.8433719780588649,198.07239603996277
71,0.8416999305418025,200.90309524536133
72,0.8436801093411072,203.70364713668823
73,0.8428247340842692,206.5604522228241
74,0.8431860480789115,209.38486099243164
75,0.8433368626533378,212.2296552658081
76,0.8428758340668304,215.03111028671265
77,0.8427367755723874,217.88918924331665
78,0.8434938537200708,220.70417737960815
79,0.8421055292271818,223.53915309906006
80,0.8426354979969444,226.3974621295929
81,0.8428663208066481,229.22377133369446
82,0.8427027951516406,232.03108310699463
83,0.8420700526830414,234.84413027763367
84,0.842268415692589,237.66903114318848
85,0.8417053152441354,240.5231339931488
86,0.8426236065582455,243.38722729682922
87,0.8432910786405283,246.23788595199585
88,0.840886294919783,249.09209823608398
89,0.8417968392684197,251.90911221504211
90,0.8408927091285197,254.73946809768677
91,0.8422522142295438,257.5664463043213
92,0.841988656377293,260.40074706077576
93,0.8419631049427062,263.2231800556183
94,0.8411254218891653,266.0695471763611
95,0.8415750782371192,268.8794071674347
96,0.8411910921647286,271.6991250514984
97,0.842189722894374,274.56218123435974
98,0.8415278470953097,277.39932012557983
99,0.8408281024525927,280.20604395866394
100,0.841082200720048,283.02613711357117
101,0.8415528209733714,285.83046317100525
102,0.8405049599278036,288.6646680831909
103,0.8405526551120568,291.49737310409546
104,0.8420558688840317,294.304728269577
105,0.8402985446740195,297.1530182361603
106,0.8416212556873941,299.99065804481506
107,0.8406393784659071,302.8629262447357
108,0.8398491980517722,305.68721318244934
109,0.8415209517585045,308.51295804977417
110,0.8424854220832205,311.3399701118469
111,0.8409361825251455,314.1757481098175
112,0.840715150480495,316.9829931259155
113,0.8423889727180541,319.8178491592407
114,0.8418107268385863,322.65218019485474
115,0.8414716509156203,325.5036680698395
116,0.8409947526704579,328.3186502456665
117,0.8404979598147707,331.1622290611267
118,0.8415605581087592,334.00332021713257
119,0.8402820747560231,336.8191821575165
120,0.8416200566510256,339.6725912094116
121,0.8417554349487365,342.5042951107025
122,0.8410726739630026,345.3323621749878
123,0.8408288241837037,348.1766321659088
124,0.8405050902934599,350.98290514945984
125,0.8407917642936656,353.7745921611786
126,0.8405220482049812,356.58578634262085
127,0.8407371736945907,359.4202010631561
128,0.8415582338396791,362.231388092041
129,0.8411816165085239,365.0733141899109
130,0.8406219686825238,367.89437317848206
131,0.8413682599498339,370.69542503356934
132,0.840889331011872,373.524747133255
133,0.8412367865365213,376.38817524909973
134,0.8416167082586837,379.23060512542725
