epoch,train_loss,elapsed_s
1,0.3045265424352978,3.103311777114868
2,0.20050825786177087,6.314584732055664
3,0.1952284393900352,9.612754821777344
4,0.19731390594226839,12.779038906097412
5,0.19505395245840723,15.939633846282959
6,0.1952936783803539,19.073060750961304
7,0.19370497643206444,22.141466856002808
8,0.19457828607507713,25.239057779312134
9,0.19232787894016784,28.435966968536377
10,0.19290245429695588,31.755854845046997
11,0.1914876879665864,35.04785895347595
12,0.19039559377971743,38.305235862731934
13,0.19243229347334795,41.360352993011475
14,0.1922550052014321,44.66290307044983
15,0.19016829610885125,47.954179763793945
16,0.1905681003587252,51.381436824798584
17,0.19006691820412405,54.5428307056427
18,0.19099953171860484,57.75841784477234
19,0.1927497427988583,60.89528703689575
20,0.1891235731912689,63.93338394165039
21,0.18829675653647066,67.00688290596008
22,0.18807652432725067,70.1364049911499
23,0.1893482381204894,73.25796508789062
24,0.1890475202000734,76.31922388076782
25,0.18800590614817492,79.40074682235718
26,0.18686557814712923,82.47870993614197
27,0.1882866067294987,85.68257570266724
28,0.18746129186404625,88.79621887207031
29,0.18683500857097315,91.8604097366333
30,0.18495277222733536,95.01139307022095
31,0.18725944960889704,98.2295548915863
32,0.18589509509659874,101.42906069755554
33,0.18529129760700683,104.47985792160034
34,0.18617084860333596,107.58000898361206
35,0.18576303056163312,110.66007280349731
36,0.18604574252056513,113.74822974205017
37,0.18409912265759176,117.04606676101685
38,0.1865298778832895,120.52564096450806
39,0.18502804873930534,123.70064377784729
40,0.18602707900145915,126.79872369766235
41,0.18467826339664883,129.9243667125702
42,0.18559152033199502,133.02847385406494
43,0.18419133349082856,136.1310977935791
44,0.18468922894467546,139.22276973724365
45,0.1851998793829174,142.43560481071472
46,0.18560446504288944,145.76684594154358
47,0.18287049248541526,148.8225748538971
48,0.18556556144621983,151.89452171325684
49,0.18214717007081235,154.95883083343506
50,0.18521407332407866,158.16931676864624
51,0.1863965190147386,161.29931378364563
52,0.1854074989099309,164.39192485809326
53,0.18414535513879116,167.48696279525757
54,0.18505490667805935,170.63302779197693
55,0.1840002405803397,173.79914689064026
56,0.18512591234949557,177.08855295181274
57,0.1846623510531886,180.47137689590454
58,0.18331486379717968,183.8186480998993
59,0.1819503008149057,187.14774990081787
60,0.1825680921429583,190.53156876564026
61,0.18454328094516437,193.88490295410156
62,0.1838814856884367,197.19634795188904
63,0.18315365912480505,200.53269600868225
64,0.18289535299567652,204.19404697418213
65,0.18269936269373482,207.49424195289612
66,0.18562590246971364,211.0806269645691
67,0.18372650244590188,214.29925775527954
68,0.1846689911100877,217.4851849079132
69,0.18203189348831228,220.63816285133362
70,0.1825783791907951,223.87260484695435
71,0.18316694357827384,226.97894096374512
72,0.18386134276098293,230.14166402816772
73,0.1854567696774349,233.23242902755737
74,0.1843457201407998,236.82909178733826
75,0.1839841480966638,240.07370281219482
76,0.18404042648629368,243.37118697166443
77,0.1838933253924104,246.8815848827362
78,0.18581430825614492,249.9783627986908
79,0.18249329369690717,253.00711297988892
80,0.18235963492298313,256.0742609500885
81,0.18265697464142092,259.2877707481384
82,0.1843834603449125,262.597265958786
83,0.183124491647471,265.9194278717041
84,0.18340445525398116,269.08766174316406
85,0.18435091211299623,272.16237473487854
86,0.1831055574548182,275.25929594039917
87,0.18265656955267123,278.4037618637085
88,0.1827160471767499,281.4669439792633
89,0.18273131722945193,284.56028985977173
90,0.18341059894032816,287.62319779396057
91,0.18391058106384978,290.7096908092499
92,0.1833875024525439,293.80901885032654
93,0.18366120868796454,296.88759088516235
94,0.1833653996810707,299.9381709098816
95,0.18315170731649036,303.0074338912964
96,0.182285861770442,306.05317401885986
97,0.18418337394975867,309.1671049594879
98,0.1848305142265184,312.245139837265
99,0.1829850785141684,315.3021459579468
100,0.18292463905329168,318.38509798049927
101,0.18213877395887648,321.4392309188843
102,0.1830793839162557,324.51445388793945
103,0.18297832835641206,327.5826008319855
104,0.18289429723670345,330.6387269496918
105,0.1827068138497038,333.7009620666504
106,0.182603959540266,336.77423191070557
107,0.1833469440955766,339.8488829135895
108,0.182214065840107,343.00812578201294
109,0.18323332850494622,346.11638593673706
