epoch,train_loss,elapsed_s
1,0.8599141645025833,2.8684310913085938
2,0.815666616509098,5.692466974258423
3,0.8072822742281159,8.6305570602417
4,0.8011753207257905,11.464172124862671
5,0.7977097286447805,14.309104204177856
6,0.7934040138546709,17.18566107749939
7,0.7902186127545322,20.021505117416382
8,0.7875360379200331,22.839364290237427
9,0.7863064136024545,25.687294960021973
10,0.7858317776812309,28.532483100891113
11,0.784215328425013,31.363994121551514
12,0.7814704971631784,34.22032809257507
13,0.7817289494563148,37.03990197181702
14,0.7799516337392218,39.86633515357971
15,0.778027707681606,42.66976308822632
16,0.7792324434712296,45.47222018241882
17,0.7791252725255426,48.27658009529114
18,0.777757646603734,51.09926199913025
19,0.7760323110519279,53.93892312049866
20,0.7743192638870309,56.767133951187134
21,0.7746073218228305,59.60804605484009
22,0.7750709847161907,62.4548659324646
23,0.7744930160295277,65.26369404792786
24,0.7755139138530062,68.07365417480469
25,0.774213209592235,70.87259602546692
26,0.7726931532952174,73.67156934738159
27,0.7746012219427768,76.46313118934631
28,0.7727741674759001,79.2933452129364
29,0.7712575478859597,82.1431770324707
30,0.7719327478196608,84.95675492286682
31,0.7730026909038035,87.79100608825684
32,0.7718400888105962,90.66123127937317
33,0.7718609974022311,93.46160221099854
34,0.7709455014211345,96.32273411750793
35,0.7704422544902532,99.15302205085754
36,0.7713836521222329,101.97584509849548
37,0.7711692876060595,104.85809016227722
38,0.7707874040797119,107.6826319694519
39,0.7698046657115377,110.50876331329346
40,0.7708384031088564,113.31165313720703
41,0.7687687691281603,116.1537401676178
42,0.7690206558604515,118.95567512512207
43,0.7688155521429022,121.76563000679016
44,0.7687553243019194,124.57605814933777
45,0.7686366704121934,127.4404239654541
46,0.7689303642636194,130.32079100608826
47,0.7685243495159748,133.186457157135
48,0.7679744856675882,136.05282998085022
49,0.7667554258051967,138.86633920669556
50,0.7673652562951543,141.68217611312866
51,0.7686188250624072,144.5170979499817
52,0.7678730670382216,147.29929614067078
53,0.7680319105299356,150.10797023773193
54,0.768045178492656,152.92111802101135
55,0.7681485747635677,155.73681116104126
56,0.7679652028682968,158.53179216384888
57,0.7689436642911421,161.33810710906982
58,0.7677350986690421,164.20191526412964
59,0.766493028683188,167.0624840259552
60,0.7677837795143976,169.894513130188
61,0.7690362339712562,172.704332113266
62,0.7682728885200011,175.53347206115723
63,0.7663451026715533,178.35331201553345
64,0.7666898538304873,181.1615240573883
65,0.7665407749682821,184.0029571056366
66,0.7678075140215339,186.80562710762024
67,0.7666460309197142,189.62973022460938
68,0.7676172280654857,192.45471906661987
69,0.766693801545972,195.26807618141174
70,0.7666583428676216,198.09748315811157
71,0.7653034456581346,200.93326902389526
72,0.7673149643300091,203.73418617248535
73,0.7659380939930521,206.5493462085724
74,0.7664443125743516,209.35903906822205
75,0.7665030753425278,212.16808199882507
76,0.7662853204611084,214.95411896705627
77,0.7661226172565789,217.758807182312
78,0.7667158175825448,220.5550799369812
79,0.7655765950211679,223.35468220710754
80,0.765938524176313,226.14356207847595
81,0.7661548997251151,228.98958110809326
82,0.7663007719510513,231.82193613052368
83,0.765485160715917,234.62300491333008
84,0.7655817370920281,237.43693804740906
85,0.7651290948946439,240.26762294769287
86,0.765957737312267,243.07194924354553
87,0.7665086688951672,245.90674424171448
88,0.7640919112722288,248.7093861103058
89,0.7654467883534456,251.52774214744568
90,0.7640540073991446,254.34224700927734
91,0.7654406621037978,257.15843319892883
92,0.7648122811504684,259.9437391757965
93,0.7655342401478303,262.735365152359
94,0.7644843381112782,265.55106711387634
95,0.7649310780445319,268.3878562450409
96,0.7644769675756624,271.18957591056824
97,0.7653751827347341,274.04910802841187
98,0.76479111908306,276.8889982700348
99,0.764574062059687,279.7189471721649
100,0.7641748966970993,282.54533195495605
101,0.7649578408421022,285.37035512924194
102,0.7638774269226334,288.18409395217896
103,0.7638908349250624,290.9933331012726
104,0.7651696867499677,293.80401730537415
105,0.7635326342588944,296.6302011013031
106,0.7648441496631861,299.4520001411438
107,0.7639003732285574,302.2506401538849
108,0.7630253238359671,305.0725951194763
109,0.7648617029970229,307.9175181388855
110,0.7656894291102574,310.7313799858093
111,0.7640332068604324,313.56910014152527
112,0.7638504165785475,316.3702359199524
113,0.7656212112042292,319.1917061805725
114,0.7653758683441821,321.9922969341278
115,0.7645706142742597,324.80305004119873
116,0.7640466779002344,327.57801818847656
117,0.7638262589096398,330.44610619544983
118,0.764948292318439,333.29927706718445
119,0.7634899698938998,336.0936870574951
120,0.7647606660246224,338.9023959636688
121,0.7650020656161284,341.7157030105591
122,0.7644781973505519,344.51912021636963
123,0.7643130473909577,347.3249862194061
